ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
617292950,Audio,House Crow,Corvus splendens,,Dr Bipasha David,2024-04-12,2024,4,12,821,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S168207844,"",,,,,Corvus splendens,houcro1,Species,21130,,4.00,1,,,
617292684,Audio,Laughing Dove (Little Brown Dove),Spilopelia senegalensis,,Dr Bipasha David,2024-04-13,2024,4,13,608,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S168328386,"",,,,,Spilopelia senegalensis,laudov1,Species,2091,,3.00,1,,,
617292664,Audio,White-throated Kingfisher,Halcyon smyrnensis,,Dr Bipasha David,2024-04-13,2024,4,13,608,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S168328386,"",,,,,Halcyon smyrnensis,whtkin2,Species,9795,,4.00,1,,,
617292644,Audio,Jungle Babbler,Argya striata,,Dr Bipasha David,2024-04-13,2024,4,13,608,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S168328386,"",,,,,Argya striata,junbab2,Species,26160,,4.00,1,,,
617289044,Audio,owl sp.,Strigiformes sp.,,Sowmya G R,2024-04-07,2024,4,7,2130,India,IN-KA-SH,Karnataka,Shivamogga,Gandralli,13.9146808,75.2620546,"",,Unspecified,"","",,,,,,,S168324585,"",,,,Call recording,Strigiformes sp.,owl1,Spuh,9193,,.00,0,,,
617288716,Audio,Asian Koel,Eudynamys scolopaceus,,Prof Chandan Singh Dalawat,2024-04-13,2024,4,13,730,India,IN-MH-MC,Maharashtra,Mumbai,Tata Institute,18.9088794,72.8055462,"",,Unspecified,"","",,,,,,,S168323995,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3261,,.00,0,,,
617288694,Audio,Coppersmith Barbet,Psilopogon haemacephalus,,Prof Chandan Singh Dalawat,2024-04-13,2024,4,13,730,India,IN-MH-MC,Maharashtra,Mumbai,Tata Institute,18.9088794,72.8055462,"",,Unspecified,"","",,,,,,,S168323995,"",,,,,Psilopogon haemacephalus,copbar1,Species,10478,,.00,0,,,
617287559,Audio,Green Sandpiper,Tringa ochropus,,Shree Raksha,2024-04-11,2024,4,11,1805,India,IN-KA-BN,Karnataka,Bengaluru Urban,"Kannahalli lake, Bengaluru IN-KA",12.9541740,77.4502720,"",,Unspecified,"","",,,,,,,S168120738,"",,,,,Tringa ochropus,grnsan,Species,6093,,.00,0,,,
617287490,Audio,Golden-fronted Leafbird (Golden-fronted Chloropsis),Chloropsis aurifrons,,Shree Raksha,2024-04-12,2024,4,12,1745,India,IN-KA-BN,Karnataka,Bengaluru Urban,KNS Ojas road,12.9475820,77.4491430,"",,Unspecified,"","",,,,,,,S168235895,"",,,,"I’ve uploaded pictures and call recordings. Calls very similar to Shikra, in fact Merlin identified it as Shikra.",Chloropsis aurifrons,goflea1,Species,30162,,.00,0,,,
617287489,Audio,Golden-fronted Leafbird (Golden-fronted Chloropsis),Chloropsis aurifrons,,Shree Raksha,2024-04-12,2024,4,12,1745,India,IN-KA-BN,Karnataka,Bengaluru Urban,KNS Ojas road,12.9475820,77.4491430,"",,Unspecified,"","",,,,,,,S168235895,"",,,,"I’ve uploaded pictures and call recordings. Calls very similar to Shikra, in fact Merlin identified it as Shikra.",Chloropsis aurifrons,goflea1,Species,30162,,.00,0,,,
617284631,Audio,Barn Owl,Tyto alba,,Ashok Agarwal,2024-04-01,2024,4,1,2230,India,IN-CT-RP,Chhattisgarh,Raipur,Ekta Nagar,21.2687797,81.6184857,"",,Unspecified,"","",,,,,,,S167002665,"",,,,,Tyto alba,brnowl,Species,8416,,3.00,1,,,
617266098,Audio,Brown Wood-Owl,Strix leptogrammica,,Srinivas Mallela,2024-04-12,2024,4,12,1955,India,IN-TS-BK,Telangana,Bhadradri Kothagudem,Gubbala Mangamma Thalli Kshetram,17.3447615,81.3040148,"",,Unspecified,"","",,,,,,,S168261270,Unconfirmed,,,,"Heard calls near the valley close to stream we walked further seen one individual flew from the tree and after that we heard continuous calls for more than 1hour , recorded vocals will upload",Strix leptogrammica,brwowl1,Species,8975,,4.00,1,,,
617264066,Audio,Oriental Skylark,Alauda gulgula,,RAVEESHA H N,2024-04-12,2024,4,12,1618,India,IN-KA-MY,Karnataka,Mysuru,"Kalale Kere, Nanjangud (ಕಳಲೆ)",12.0651205,76.6593361,"",,Unspecified,"","",,,,,,,S168252709,"",,,,,Alauda gulgula,orisky1,Species,22349,,3.00,1,,,
617259658,Audio,Black-hooded Oriole,Oriolus xanthornus,,Chaiti Banerjee,2024-04-12,2024,4,12,1656,India,IN-WB-PN,West Bengal,North 24 Parganas,"Aloklata apts, 227 Barowaritola, Krishnapur, Kolkata",22.5944393,88.4326029,"",,Unspecified,"","",,,,,,,S168228832,"",,,,,Oriolus xanthornus,blhori1,Species,19308,,.00,0,,,
617259616,Audio,Asian Koel,Eudynamys scolopaceus,,Dr Bipasha David,2024-04-12,2024,4,12,906,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Horticulture Department, SHUATS Prayagraj, Uttar Pradesh, IN (25.413, 81.849)",25.4126020,81.8487034,"",,Unspecified,"","",,,,,,,S168206424,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3261,,4.00,1,,,
617259044,Audio,nightjar sp.,Caprimulgidae sp.,,Chetan Anand,2024-04-09,2024,4,9,110,India,IN-KA-BN,Karnataka,Bengaluru Urban,"Girinagar 2nd Phase, Bengaluru",12.9411691,77.5395754,"","Call; Foraging or Eating",Unspecified,"","",,,Redmi Note 11T 5G Smartphone,,,,S168225349,"",,,,"Heard and recorded the call of Jerdon's Nightjar (Caprimulgus atripennis) on 9-Apr-2024 midnight at 1.13am very close to our home in Girinagar, Bengaluru, India.",Caprimulgidae sp.,nightj1,Spuh,3759,,4.00,1,"",,
617257471,Audio,Asian Koel,Eudynamys scolopaceus,,MANOJ KUMAR MK1,2024-04-12,2024,4,12,859,India,IN-PB-LU,Punjab,Ludhiana,"Cobsh Parking, PAU, Ludhiana, Punjab, IN (30.9, 75.809)",30.9001831,75.8093225,"",,Unspecified,"","",,,,,,,S168205291,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3261,,5.00,1,,,
617257419,Audio,Red-wattled Lapwing,Vanellus indicus,,MANOJ KUMAR MK1,2024-04-05,2024,4,5,901,India,IN-PB-LU,Punjab,Ludhiana,"R4 Oilseed Field Punjab Agricultural University Road, Ludhiana, Punjab, IN (30.898, 75.807)",30.8977903,75.8065395,"",,Unspecified,"","",,,,,,,S168218234,"",,,,,Vanellus indicus,rewlap1,Species,5850,,5.00,1,,,
617257408,Audio,Cinereous Tit (Great Tit),Parus cinereus,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Parus cinereus,gretit2,Species,21804,,.00,0,,,
617257396,Audio,Common Myna,Acridotheres tristis,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Acridotheres tristis,commyn,Species,27402,,.00,0,,,
617257373,Audio,Western Yellow Wagtail,Motacilla flava,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Motacilla flava,eaywag1,Species,31164,,4.00,1,,,
617257370,Audio,Indian Robin,Copsychus fulicatus,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Copsychus fulicatus,indrob1,Species,28495,,3.00,1,,,
617257354,Audio,Ashy Prinia,Prinia socialis,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Prinia socialis,ashpri1,Species,22862,,.00,0,,,
617257352,Audio,Purple Sunbird,Cinnyris asiaticus,,MANOJ KUMAR MK1,2024-04-03,2024,4,3,907,India,IN-PB-LU,Punjab,Ludhiana,"R13 Orchard PAU, Ludhiana, Punjab, IN (30.903, 75.792)",30.9031617,75.7923451,"",,Unspecified,"","",,,,,,,S168218008,"",,,,,Cinnyris asiaticus,pursun4,Species,29936,,5.00,1,,,
617257339,Audio,Indian Golden Oriole,Oriolus kundoo,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Oriolus kundoo,ingori1,Species,19254,,.00,0,,,
617257287,Audio,Changeable Hawk-Eagle (Crested),Nisaetus cirrhatus cirrhatus/ceylanensis,,Dr. Dilip K G,2024-04-07,2024,4,7,610,India,IN-KL-ER,Kerala,Ernakulam,"HMT Kochi, Kerala, IN (10.052, 76.339)",10.0520614,76.3386011,"",,Unspecified,"","",,,,,,,S167512307,"",,,,,Nisaetus cirrhatus,crehae1,Group,7827,,.00,0,,,
617257286,Audio,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,,Supriya Kulkarni,2024-04-02,2024,4,2,638,India,IN-KA-BN,Karnataka,Bengaluru Urban,Muthyalamaduvu,12.6853920,77.6633620,"",,Unspecified,"","",,,,,,,S166901285,"",,,,Heard. Often seen here,Pomatorhinus horsfieldii,insbab1,Species,25614,,.00,0,,,
617257281,Audio,Grey-breasted Prinia,Prinia hodgsonii,,Supriya Kulkarni,2024-04-02,2024,4,2,638,India,IN-KA-BN,Karnataka,Bengaluru Urban,Muthyalamaduvu,12.6853920,77.6633620,"",,Unspecified,"","",,,,,,,S166901285,"",,,,,Prinia hodgsonii,gybpri1,Species,22823,,.00,0,,,
617257254,Audio,"Loten's Sunbird (Long-billed Sunbird)",Cinnyris lotenius,,Supriya Kulkarni,2024-04-05,2024,4,5,651,India,IN-KA-BN,Karnataka,Bengaluru Urban,Muthyalamaduvu,12.6853920,77.6633620,"",,Unspecified,"","",,,,,,,S167211825,"",,,,,Cinnyris lotenius,lobsun2,Species,29987,,.00,0,,,
617257248,Audio,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,,Supriya Kulkarni,2024-04-05,2024,4,5,651,India,IN-KA-BN,Karnataka,Bengaluru Urban,Muthyalamaduvu,12.6853920,77.6633620,"",,Unspecified,"","",,,,,,,S167211825,"",,,,Often seen here call recored,Pomatorhinus horsfieldii,insbab1,Species,25614,,.00,0,,,
617257245,Audio,Greenish Warbler,Phylloscopus trochiloides,,Supriya Kulkarni,2024-04-05,2024,4,5,651,India,IN-KA-BN,Karnataka,Bengaluru Urban,Muthyalamaduvu,12.6853920,77.6633620,"",,Unspecified,"","",,,,,,,S167211825,"",,,,,Phylloscopus trochiloides,grewar3,Species,24503,,2.00,1,,,
617257128,Audio,Large Cuckooshrike,Coracina macei,,Supriya Kulkarni,2024-04-11,2024,4,11,659,India,IN-KA-BN,Karnataka,Bengaluru Urban,Jaipurdoddi,12.7040475,77.5686757,"",,Unspecified,"","",,,,,,,S168092397,"",,,,,Coracina macei,larcus1,Species,18375,,.00,0,,,
617257120,Audio,Cinereous Tit (Great Tit),Parus cinereus,,Supriya Kulkarni,2024-04-12,2024,4,12,630,India,IN-KA-BN,Karnataka,Bengaluru Urban,"Sri Nivasa Reddy Layout, 166",12.9670400,77.7128500,"",,Unspecified,"","",,,,,,,S168217323,"",,,,,Parus cinereus,gretit2,Species,21804,,.00,0,,,
617256157,Audio,Common Hawk-Cuckoo,Hierococcyx varius,,Akshara Murali,2024-04-12,2024,4,12,1330,India,IN-KL-KL,Kerala,Kollam,"Edamon, Kerala, IN (8.996, 76.985)",8.9960283,76.9845433,"",,Unspecified,"","",,,,,,,S168214022,"",,,,,Hierococcyx varius,cohcuc1,Species,3398,,.00,0,,,
617255305,Audio,Large-billed Leaf Warbler,Phylloscopus magnirostris,,Ramesh E,2024-04-11,2024,4,11,919,India,IN-TN-DI,Tamil Nadu,Dindigul,Vellagavi - Kodaikanal Trail,10.2010897,77.4938129,"",,Unspecified,"","",,,,,,,S168210914,"",,,,Call,Phylloscopus magnirostris,lblwar1,Species,24513,,4.00,1,,,
617255276,Audio,Grey-headed Canary-Flycatcher,Culicicapa ceylonensis,,Ramesh E,2024-04-11,2024,4,11,919,India,IN-TN-DI,Tamil Nadu,Dindigul,Vellagavi - Kodaikanal Trail,10.2010897,77.4938129,"",,Unspecified,"","",,,,,,,S168210914,"",,,,,Culicicapa ceylonensis,gyhcaf1,Species,21536,,.00,0,,,
617255274,Audio,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,,Ramesh E,2024-04-11,2024,4,11,919,India,IN-TN-DI,Tamil Nadu,Dindigul,Vellagavi - Kodaikanal Trail,10.2010897,77.4938129,"",,Unspecified,"","",,,,,,,S168210914,"",,,,Call,Pomatorhinus horsfieldii,insbab1,Species,25614,,.00,0,,,
617255232,Audio,Square-tailed Bulbul (Black Bulbul),Hypsipetes ganeesa,,Ramesh E,2024-04-11,2024,4,11,919,India,IN-TN-DI,Tamil Nadu,Dindigul,Vellagavi - Kodaikanal Trail,10.2010897,77.4938129,"",,Unspecified,"","",,,,,,,S168210914,"",,,,,Hypsipetes ganeesa,sqtbul1,Species,24187,,.00,0,,,
617253221,Audio,Ashy Prinia,Prinia socialis,,Dr Bipasha David,2024-04-12,2024,4,12,906,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Horticulture Department, SHUATS Prayagraj, Uttar Pradesh, IN (25.413, 81.849)",25.4126020,81.8487034,"",,Unspecified,"","",,,,,,,S168206424,"",,,,,Prinia socialis,ashpri1,Species,22862,,4.00,1,,,
617253150,Audio,Common Hawk-Cuckoo,Hierococcyx varius,,Dr Bipasha David,2024-04-12,2024,4,12,906,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Horticulture Department, SHUATS Prayagraj, Uttar Pradesh, IN (25.413, 81.849)",25.4126020,81.8487034,"",,Unspecified,"","",,,,,,,S168206424,"",,,,,Hierococcyx varius,cohcuc1,Species,3398,,5.00,1,,,
617253107,Audio,Rose-ringed Parakeet,Psittacula krameri,,Dr Bipasha David,2024-04-12,2024,4,12,906,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Horticulture Department, SHUATS Prayagraj, Uttar Pradesh, IN (25.413, 81.849)",25.4126020,81.8487034,"",,Unspecified,"","",,,,,,,S168206424,"",,,,,Psittacula krameri,rorpar,Species,12111,,3.00,1,,,
617253074,Audio,Brown-headed Barbet (Large Green Barbet),Psilopogon zeylanicus,,Dr Bipasha David,2024-04-12,2024,4,12,906,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Horticulture Department, SHUATS Prayagraj, Uttar Pradesh, IN (25.413, 81.849)",25.4126020,81.8487034,"",,Unspecified,"","",,,,,,,S168206424,"",,,,,Psilopogon zeylanicus,brhbar1,Species,10533,,4.00,1,,,
617245468,Audio,Common Tailorbird,Orthotomus sutorius,,Anirban  Bhaduri,2024-04-07,2024,4,7,551,India,IN-WB-PS,West Bengal,South 24 Parganas,"Sanjeeva Gardens, Kolkata, West Bengal, IN (22.568, 88.462)",22.5679428,88.4619827,"",,Unspecified,"","",,,,,,,S167470426,"",,,,,Orthotomus sutorius,comtai1,Species,22738,,.00,0,,,
617245121,Audio,Blue-throated Barbet,Psilopogon asiaticus,,Anirban  Bhaduri,2024-04-07,2024,4,7,529,India,IN-WB-PS,West Bengal,South 24 Parganas,"Thakdari, New Town IN-WB 22.56797, 88.46176",22.5679730,88.4617570,"",,Unspecified,"","",,,,,,,S167637337,"",,,,,Psilopogon asiaticus,bltbar2,Species,10560,,.00,0,,,
617244950,Audio,Common Myna,Acridotheres tristis,,Anirban  Bhaduri,2024-04-07,2024,4,7,509,India,IN-WB-PS,West Bengal,South 24 Parganas,"Thakdari, New Town IN-WB 22.56819, 88.46024",22.5681950,88.4602380,"",,Unspecified,"","",,,,,,,S167470450,"",,,,,Acridotheres tristis,commyn,Species,27402,,.00,0,,,
617244826,Audio,Asian Koel,Eudynamys scolopaceus,,Anirban  Bhaduri,2024-04-07,2024,4,7,509,India,IN-WB-PS,West Bengal,South 24 Parganas,"Thakdari, New Town IN-WB 22.56819, 88.46024",22.5681950,88.4602380,"",,Unspecified,"","",,,,,,,S167470450,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3261,,.00,0,,,
617232376,Audio,Common Tailorbird,Orthotomus sutorius,,Jacek Niemiec,2024-04-09,2024,4,9,712,India,IN-MH-MC,Maharashtra,Mumbai,"TIFR Grounds, Colaba",18.9069364,72.8038253,"",,Unspecified,"","",,,,,,,S167875357,"",,,,,Orthotomus sutorius,comtai1,Species,22738,,.00,0,,,
617231431,Audio,Alexandrine Parakeet,Psittacula eupatria,"Psittacula krameri -- Rose-ringed Parakeet; Corvus splendens -- House Crow; Eudynamys scolopaceus -- Asian Koel; Milvus migrans -- Black Kite",Jacek Niemiec,2024-04-08,2024,4,8,716,India,IN-MH-MC,Maharashtra,Mumbai,"TIFR Grounds, Colaba",18.9069364,72.8038253,"",,Unspecified,"","",,,,,,,S167654711,"",,,,,Psittacula eupatria,alepar2,Species,12104,,.00,0,,,
617231435,Audio,Rose-ringed Parakeet,Psittacula krameri,"Psittacula eupatria -- Alexandrine Parakeet; Corvus splendens -- House Crow",Jacek Niemiec,2024-04-08,2024,4,8,716,India,IN-MH-MC,Maharashtra,Mumbai,"TIFR Grounds, Colaba",18.9069364,72.8038253,"",,Unspecified,"","",,,,,,,S167654711,"",,,,,Psittacula krameri,rorpar,Species,12111,,.00,0,,,
617227493,Audio,Mistle Thrush,Turdus viscivorus,,Praveen J,2024-04-05,2024,4,5,816,India,IN-JK-BD,Jammu and Kashmir,Budgam,Yusmarg-Parking Area Till Edge Of Dense Pines,33.8334393,74.6675649,"",,Unspecified,"","",,,,,,,S167211120,"",,,Recoding from very far - but Merlin correctly ided it.,Singing right on top of a branch. Infact Merlin IDed the song,Turdus viscivorus,misthr1,Species,27962,,1.00,1,,,
617225856,Audio,Mountain Chiffchaff,Phylloscopus sindianus,,Praveen J,2024-04-09,2024,4,9,757,India,IN-JK-SR,Jammu and Kashmir,Srinagar,Inter Lake Road - Second Stretch,34.1152513,74.8683574,"",,Unspecified,"","",,,,,,,S167824976,"",,,,"Singing.  Some paler portions on the bill. We first thought the song was matching the nominate common chiffchaff and not at all like the faster song of tristis. Then we played the mountain and realised that's a perfect match. Following that more watching was done and the bill colours confirmed. Some video and photos are there. In hindsight, some of the chiffchaffs we saw in this trip that did not call could have been Mountain - certainly both co-occurs as we heard the single noted call of tristis at a location very close to this while we were going up the inter-lake road.",Phylloscopus sindianus,mouchi2,Species,24426,,3.00,1,,,
617220606,Audio,Laughing Dove (Little Brown Dove),Spilopelia senegalensis,,Dr Bipasha David,2024-04-06,2024,4,6,546,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S167313974,"",,,,,Spilopelia senegalensis,laudov1,Species,2091,,4.00,1,,,
617220491,Audio,Jungle Babbler,Argya striata,,Dr Bipasha David,2024-04-06,2024,4,6,546,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S167313974,"",,,,,Argya striata,junbab2,Species,26160,,4.00,1,,,
617219746,Audio,Indian Silverbill (White-throated Munia),Euodice malabarica,,JENNY JOHNY SOLOMAN SAMUEL,2024-04-11,2024,4,11,1800,India,IN-GJ-VD,Gujarat,Vadodara,"JS Home - Dream Heaven, Gujarat, IN (22.325, 73.277)",22.3252903,73.2774282,"",,Unspecified,"","",,,,,,,S168119056,"",,,,Roosting in the curtain creeper...the birds fight amongst themselves for best roosting spot...,Euodice malabarica,indsil,Species,30548,,3.00,1,,,
617219741,Audio,House Sparrow,Passer domesticus,,JENNY JOHNY SOLOMAN SAMUEL,2024-04-11,2024,4,11,1800,India,IN-GJ-VD,Gujarat,Vadodara,"JS Home - Dream Heaven, Gujarat, IN (22.325, 73.277)",22.3252903,73.2774282,"",,Unspecified,"","",,,,,,,S168119056,"",,,,Roosting in the curtain creeper...the birds fight amongst themselves for best roosting spots,Passer domesticus,houspa,Species,31018,,.00,0,,,
617219734,Audio,House Sparrow,Passer domesticus,,Dr Bipasha David,2024-04-10,2024,4,10,820,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S168120672,"",,,,,Passer domesticus,houspa,Species,31018,,3.00,1,,,
617218523,Audio,Blue Rock-Thrush,Monticola solitarius,,Lokesh Lakhorkar,2024-04-11,2024,4,11,1441,India,IN-MH-NG,Maharashtra,Nagpur,Kekra Nala Dam,21.5370823,78.9474891,"",,Unspecified,"","",,,,,,,S168102700,"",,,,,Monticola solitarius,burthr,Species,29151,,.00,0,,,
617218485,Audio,Oriental Magpie-Robin,Copsychus saularis,,Dr Bipasha David,2024-04-11,2024,4,11,1722,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S168115978,"",,,,,Copsychus saularis,magrob,Species,28501,,4.00,1,,,
617214366,Audio,Common Myna,Acridotheres tristis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Acridotheres tristis,commyn,Species,27402,,.00,0,,,
617214365,Audio,Rosy Starling,Pastor roseus,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Pastor roseus,rossta2,Species,27372,,.00,0,,,
617214363,Audio,Red-whiskered Bulbul,Pycnonotus jocosus,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Pycnonotus jocosus,rewbul,Species,24315,,.00,0,,,
617214362,Audio,Zitting Cisticola,Cisticola juncidis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Cisticola juncidis,zitcis1,Species,23115,,.00,0,,,
617214361,Audio,Ashy Prinia,Prinia socialis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Prinia socialis,ashpri1,Species,22862,,4.00,1,,,
617214360,Audio,Ashy Prinia,Prinia socialis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Prinia socialis,ashpri1,Species,22862,,.00,0,,,
617214357,Audio,Yellow-bellied Prinia,Prinia flaviventris,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Prinia flaviventris,yebpri1,Species,22853,,.00,0,,,
617214356,Audio,Common Tailorbird,Orthotomus sutorius,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Orthotomus sutorius,comtai1,Species,22738,,.00,0,,,
617214347,Audio,Indian Golden Oriole,Oriolus kundoo,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Oriolus kundoo,ingori1,Species,19254,,.00,0,,,
617214343,Audio,White-throated Kingfisher,Halcyon smyrnensis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Halcyon smyrnensis,whtkin2,Species,9795,,3.00,1,,,
617214340,Audio,Asian Koel,Eudynamys scolopaceus,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3261,,.00,0,,,
617214338,Audio,Greater Coucal,Centropus sinensis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Centropus sinensis,grecou1,Species,3116,,1.00,1,,,
617214330,Audio,Greater Coucal,Centropus sinensis,,Rajesh Kalra,2024-04-11,2024,4,11,835,India,IN-DL-CE,Delhi,Central Delhi,Yamuna-- Asita,28.6312880,77.2585930,"",,Unspecified,"","",,,,,,,S168099866,"",,,,,Centropus sinensis,grecou1,Species,3116,,.00,0,,,
