ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Caption,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
632090542,Audio,Small Minivet,Pericrocotus cinnamomeus,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,,Pericrocotus cinnamomeus,smamin1,Species,18379,,2.00,1,"",,
632090526,Audio,Brown-cheeked Fulvetta,Alcippe poioicephala,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Song,Unspecified,"","",,,,,,,S217386984,"",,,,,Alcippe poioicephala,brcful1,Species,26137,,3.00,1,"",,
632090501,Audio,Malabar Whistling-Thrush,Myophonus horsfieldii,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,Calls,Myophonus horsfieldii,mawthr1,Species,29158,,3.00,1,"",,
632090494,Audio,Malabar Grey Hornbill,Ocyceros griseus,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,Feeding on ficus,Ocyceros griseus,maghor2,Species,9623,,2.00,1,"",,
632090478,Audio,Malabar Grey Hornbill,Ocyceros griseus,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,Feeding on ficus,Ocyceros griseus,maghor2,Species,9623,,2.00,1,"",,
632090472,Audio,Nilgiri Flowerpecker,Dicaeum concolor,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,,Dicaeum concolor,plaflo1,Species,29765,,3.00,1,"",,
632090449,Audio,Crimson-backed Sunbird (Small Sunbird),Leptocoma minima,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Song,Unspecified,"","",,,,,,,S217386984,"",,,,Continuous singing,Leptocoma minima,crbsun2,Species,30006,,4.00,1,"",,
632090442,Audio,Little Spiderhunter,Arachnothera longirostra,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,,Arachnothera longirostra,litspi1,Species,30335,,2.00,1,"",,
632090431,Audio,Malabar Trogon,Harpactes fasciatus,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,Adult Female – 1,"Mechanical Sound; Song",Unspecified,"","",,,,,,,S217386984,"",,,Female song and wing flutter at the end.,"3 female, 2 male - both were calling/singing",Harpactes fasciatus,maltro1,Species,9366,,3.00,1,"",,
632090427,Audio,Malabar Trogon,Harpactes fasciatus,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,Adult Female – 1,Song,Unspecified,"","",,,,,,,S217386984,"",,,Female song,"3 female, 2 male - both were calling/singing",Harpactes fasciatus,maltro1,Species,9366,,3.00,1,"",,
632090418,Audio,Malabar Trogon,Harpactes fasciatus,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,"3 female, 2 male - both were calling/singing",Harpactes fasciatus,maltro1,Species,9366,,2.00,1,"",,
632090409,Audio,Flame-throated Bulbul (Ruby-throated Bulbul),Rubigula gularis,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"","Call; Song",Unspecified,"","",,,,,,,S217386984,"",,,,,Rubigula gularis,bkcbul1,Species,24418,,3.00,1,"",,
632090392,Audio,Flame-throated Bulbul (Ruby-throated Bulbul),Rubigula gularis,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Song,Unspecified,"","",,,,,,,S217386984,"",,,,,Rubigula gularis,bkcbul1,Species,24418,,2.00,1,"",,
632090376,Audio,Little Spiderhunter,Arachnothera longirostra,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Call,Unspecified,"","",,,,,,,S217386984,"",,,,,Arachnothera longirostra,litspi1,Species,30335,,1.00,1,"",,
632090355,Audio,Crimson-backed Sunbird (Small Sunbird),Leptocoma minima,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Song,Unspecified,"","",,,,,,,S217386984,"",,,,Continuous singing,Leptocoma minima,crbsun2,Species,30006,,3.00,1,"",,
632090339,Audio,Crimson-backed Sunbird (Small Sunbird),Leptocoma minima,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Song,Unspecified,"","",,,,,,,S217386984,"",,,,Continuous singing,Leptocoma minima,crbsun2,Species,30006,,3.00,1,"",,
632090322,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-08,2025,3,8,714,India,IN-MH-SI,Maharashtra,Sindhudurg,"Tilari Reserve Forest, Sindhudurg",15.7975000,74.0989000,"",Song,Unspecified,"","",,,,,,,S217386984,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,2.00,1,"",,
632090145,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,4.00,1,"",,
632090160,Audio,Brown-cheeked Fulvetta,Alcippe poioicephala,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Call,Unspecified,"","",,,,,,,S218409037,"",,,,,Alcippe poioicephala,brcful1,Species,26137,,2.00,1,"",,
632090157,Audio,Black-naped Monarch,Hypothymis azurea,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Call,Unspecified,"","",,,,,,,S218409037,"",,,,,Hypothymis azurea,blnmon1,Species,20459,,4.00,1,"",,
632090142,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,3.00,1,"",,
632090147,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,4.00,1,"",,
632090144,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,3.00,1,"",,
632090143,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,4.00,1,"",,
632090141,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,3.00,1,"",,
632090139,Audio,"Jerdon's Nightjar",Caprimulgus atripennis,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"",Song,Unspecified,"","",,,,,,,S218409037,"",,,,,Caprimulgus atripennis,jernig1,Species,3621,,3.00,1,"",,
632090134,Audio,Grey Junglefowl,Gallus sonneratii,,,Nishant Bhagwat,2025-03-07,2025,3,7,1815,India,IN-MH-SI,Maharashtra,Sindhudurg,Vanoshi Forest Homestay,15.7221630,73.9789027,"","Call; Song",Unspecified,"","",,,,,,,S218409037,"",,,,,Gallus sonneratii,grejun2,Species,1593,,4.00,1,"",,
632089837,Audio,Greenish Warbler,Phylloscopus trochiloides,,,Gargi Dalawat,2025-03-14,2025,3,14,705,India,IN-OR-KH,Odisha,Khordha,Barunei Hills,20.1607701,85.6475258,"",,Unspecified,"","",,,,,,,S218366528,"",,,,,Phylloscopus trochiloides,grewar3,Species,24691,,.00,0,,,
632089757,Audio,Plain Prinia,Prinia inornata,,,Dr Bipasha David,2025-03-08,2025,3,8,810,India,IN-UP-AH,Uttar Pradesh,Prayagraj,"Mirakhpur Kachhar, Uttar Pradesh, IN (25.407, 81.846)",25.4071939,81.8462552,"",,Unspecified,"","",,,,,,,S217125409,"",,,,,Prinia inornata,plapri1,Species,23062,,.00,0,,,
632089661,Audio,Puff-throated Babbler,Pellorneum ruficeps,,,Gargi Dalawat,2025-03-14,2025,3,14,705,India,IN-OR-KH,Odisha,Khordha,Barunei Hills,20.1607701,85.6475258,"",,Unspecified,"","",,,,,,,S218366528,"",,,,,Pellorneum ruficeps,putbab1,Species,25958,,.00,0,,,
632089615,Audio,Oriental Scops-Owl,Otus sunia,,,Lakshmikant Neve,2025-03-10,2025,3,10,1930,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori, Kulkarni memorial , Suplai, Madhya Pradesh, IN (22.442, 78.262)",22.4415778,78.2622478,"",Call,Unspecified,"","",,,,,,,S218404008,"",,,,,Otus sunia,orsowl,Species,8677,,1.00,1,"",,
632089578,Audio,Crested Serpent-Eagle,Spilornis cheela,,,Gargi Dalawat,2025-03-14,2025,3,14,1750,India,IN-OR-KH,Odisha,Khordha,NISER Jatni,20.1739623,85.6858939,"",,Unspecified,"","",,,,,,,S218403751,"",,,,,Spilornis cheela,crseag1,Species,7864,,.00,0,,,
632089526,Audio,Common Chiffchaff,Phylloscopus collybita,,,Rajesh Kalra,2025-03-14,2025,3,14,641,India,IN-UP-GB,Uttar Pradesh,Gautam Buddha Nagar,Okhla Bird Sanctuary,28.5668688,77.3063707,"",,Unspecified,"","",,,,,,,S218360832,"",,,,,Phylloscopus collybita,comchi1,Species,24620,,.00,0,,,
632089525,Audio,Common Chiffchaff,Phylloscopus collybita,,,Rajesh Kalra,2025-03-14,2025,3,14,641,India,IN-UP-GB,Uttar Pradesh,Gautam Buddha Nagar,Okhla Bird Sanctuary,28.5668688,77.3063707,"",,Unspecified,"","",,,,,,,S218360832,"",,,,,Phylloscopus collybita,comchi1,Species,24620,,.00,0,,,
632089486,Audio,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,,,Gargi Dalawat,2025-03-14,2025,3,14,705,India,IN-OR-KH,Odisha,Khordha,Barunei Hills,20.1607701,85.6475258,"",,Unspecified,"","",,,,,,,S218366528,"",,,,,Dicaeum erythrorhynchos,pabflo1,Species,29761,,.00,0,,,
632089379,Audio,White-throated Kingfisher,Halcyon smyrnensis,"Dendrocitta vagabunda -- Rufous Treepie; Psilopogon zeylanicus -- Brown-headed Barbet (Large Green Barbet); Pycnonotus cafer -- Red-vented Bulbul; Psittacula cyanocephala -- Plum-headed Parakeet; Argya striata -- Jungle Babbler; Phoenicurus ochruros -- Black Redstart",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,Adult – 1,Call,Unspecified,"","",,,,,,,S218371278,"",,,Sambhar call is also there,,Halcyon smyrnensis,whtkin2,Species,9975,,2.00,1,"",,
632089355,Audio,White-throated Kingfisher,Halcyon smyrnensis,"Dendrocitta vagabunda -- Rufous Treepie; Psilopogon zeylanicus -- Brown-headed Barbet (Large Green Barbet); Psittacula cyanocephala -- Plum-headed Parakeet; Aves sp. -- bird sp.",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"",Call,Unspecified,"","",,,,,,,S218371278,"",,,,,Halcyon smyrnensis,whtkin2,Species,9975,,2.00,1,"",,
632089195,Audio,Black-hooded Oriole,Oriolus xanthornus,"Psittacula cyanocephala -- Plum-headed Parakeet; Psilopogon zeylanicus -- Brown-headed Barbet (Large Green Barbet); Psittacula krameri -- Rose-ringed Parakeet",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"","Call; Song",Unspecified,"","",,,,,,,S218371278,"",,,Merlin noted white chhecked Barbet too here around 32 sec,,Oriolus xanthornus,blhori1,Species,19466,,2.00,1,"",,
632089015,Audio,Red-vented Bulbul,Pycnonotus cafer,"Psittacula cyanocephala -- Plum-headed Parakeet; Argya striata -- Jungle Babbler; Oriolus xanthornus -- Black-hooded Oriole; Aves sp. -- bird sp.",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"",Call,Unspecified,"","",,,,,,,S218371278,"",,,,,Pycnonotus cafer,revbul,Species,24523,,1.00,1,"",,
632088990,Audio,Black-hooded Oriole,Oriolus xanthornus,Psittacula cyanocephala -- Plum-headed Parakeet,,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"",,Unspecified,"","",,,,,,,S218371278,"",,,,,Oriolus xanthornus,blhori1,Species,19466,,.00,0,,,
632088869,Audio,Brown-headed Barbet (Large Green Barbet),Psilopogon zeylanicus,"Psittacula eupatria -- Alexandrine Parakeet; Psittacula cyanocephala -- Plum-headed Parakeet; Oriolus kundoo -- Indian Golden Oriole; Oriolus xanthornus -- Black-hooded Oriole; Phylloscopus trochiloides -- Greenish Warbler; Halcyon smyrnensis -- White-throated Kingfisher; Pycnonotus cafer -- Red-vented Bulbul; Psilopogon sp. -- Psilopogon asian barbet sp.",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"",Call,Unspecified,"","",,,,,,,S218371278,"",,,,0714 Hrs recording ...sometimes white cheecked barbet call too heard.,Psilopogon zeylanicus,brhbar1,Species,10641,,1.00,1,"",,
632088353,Audio,Brown-headed Barbet (Large Green Barbet),Psilopogon zeylanicus,"Halcyon smyrnensis -- White-throated Kingfisher; Curruca curruca -- Lesser Whitethroat; Psittacula cyanocephala -- Plum-headed Parakeet; Pycnonotus cafer -- Red-vented Bulbul; Oriolus xanthornus -- Black-hooded Oriole; Dendrocitta vagabunda -- Rufous Treepie; Phylloscopus trochiloides -- Greenish Warbler; Phylloscopus humei -- Hume's Warbler",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"","Call; Foraging or Eating; Song",Not Used,"","",,,,,,,S218371278,"",,,,0714 Hrs recording ...sometimes white cheecked barbet call too heard.,Psilopogon zeylanicus,brhbar1,Species,10641,,1.00,1,"",,
632088335,Audio,Common Tailorbird,Orthotomus sutorius,,,Anshuman Pradhan,2025-03-14,2025,3,14,1727,India,IN-OR-KH,Odisha,Khordha,"Khordha, Odisha, IN (20.177, 85.619)",20.1769609,85.6189320,"",,Unspecified,"","",,,,,,,S218390846,"",,,,,Orthotomus sutorius,comtai1,Species,22921,,5.00,1,,,
632088261,Audio,Common Hawk-Cuckoo,Hierococcyx varius,"Psittacula cyanocephala -- Plum-headed Parakeet; Cinnyris asiaticus -- Purple Sunbird; Pycnonotus cafer -- Red-vented Bulbul; Psilopogon zeylanicus -- Brown-headed Barbet (Large Green Barbet)",,Lakshmikant Neve,2025-03-11,2025,3,11,652,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori , Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4415998,78.2625730,"",Call,Not Used,"","",,,,,,,S218371278,"",,,,CHC just finished the call,Hierococcyx varius,cohcuc1,Species,3366,,1.00,1,"",,
632088090,Audio,Stork-billed Kingfisher,Pelargopsis capensis,"Anthus rufulus -- Paddyfield Pipit; Psittacula cyanocephala -- Plum-headed Parakeet; Psilopogon zeylanicus -- Brown-headed Barbet (Large Green Barbet); Aves sp. -- bird sp.",,Lakshmikant Neve,2025-03-11,2025,3,11,742,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori,  Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4421617,78.2634484,Adult – 2,"Call; Courtship, Display, or Copulation; Foraging or Eating; Song",Not Used,"","",,,,,,,S218371614,"",,,,,Pelargopsis capensis,stbkin1,Species,9941,,2.00,1,"",,
632088067,Audio,Spot-breasted Fantail (White-spotted Fantail),Rhipidura albogularis,,,Irshad Theba,2025-03-14,2025,3,14,1505,India,IN-GJ-GA,Gujarat,Gandhinagar,Indroda Nature Park,23.1933083,72.6484251,"",,Unspecified,"","",,,,,,,S218386361,"",,,,,Rhipidura albogularis,spbfan1,Species,20068,,.00,0,,,
632088064,Audio,Blue-throated Barbet,Psilopogon asiaticus,,,Abhijeet Rasal,2025-03-05,2025,3,5,1035,India,IN-AS-BK,Assam,Baksa,Smiling Tusker Camp,26.6588319,91.0231876,"",,Unspecified,"","",,,,,,,S216678471,"",,,,,Psilopogon asiaticus,bltbar2,Species,10669,,.00,0,,,
632088029,Audio,Common Iora,Aegithina tiphia,,,Irshad Theba,2025-03-14,2025,3,14,1505,India,IN-GJ-GA,Gujarat,Gandhinagar,Indroda Nature Park,23.1933083,72.6484251,"",,Unspecified,"","",,,,,,,S218386361,"",,,,,Aegithina tiphia,comior1,Species,19790,,.00,0,,,
632087959,Audio,Oriental Scops-Owl,Otus sunia,,,Abhijeet Rasal,2025-03-05,2025,3,5,2100,India,IN-AS-BK,Assam,Baksa,Smiling Tusker Camp,26.6588319,91.0231876,"",,Unspecified,"","",,,,,,,S216859560,"",,,,Call heard,Otus sunia,orsowl,Species,8677,,.00,0,,,
632087887,Audio,Large-tailed Nightjar,Caprimulgus macrurus,,,Abhijeet Rasal,2025-03-06,2025,3,6,1752,India,IN-AS-BK,Assam,Baksa,Banasbari Range towards Manas Heritage Center,26.7181340,90.9895820,"",,Unspecified,"","",,,,,,,S216859532,"",,,,Photographed,Caprimulgus macrurus,latnig2,Species,3611,,.00,0,,,
632087859,Audio,Stork-billed Kingfisher,Pelargopsis capensis,"Halcyon smyrnensis -- White-throated Kingfisher; Argya striata -- Jungle Babbler; Prinia socialis -- Ashy Prinia; Psilopogon zeylanicus -- Brown-headed Barbet (Large Green Barbet); Psittacula cyanocephala -- Plum-headed Parakeet",,Lakshmikant Neve,2025-03-11,2025,3,11,742,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Bori,  Suplai, Madhya Pradesh, IN (22.442, 78.263)",22.4421617,78.2634484,"",,Unspecified,"","",,,,,,,S218371614,"",,,,,Pelargopsis capensis,stbkin1,Species,9941,,3.00,1,,,
632087799,Audio,Rose-ringed Parakeet,Psittacula krameri,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Psittacula krameri,rorpar,Species,12232,,.00,0,,,
632087794,Audio,Alexandrine Parakeet,Psittacula eupatria,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Psittacula eupatria,alepar2,Species,12225,,.00,0,,,
632087791,Audio,Slender-billed Babbler,Argya longirostris,,,Abhijeet Rasal,2025-03-08,2025,3,8,600,India,IN-AS-BK,Assam,Baksa,Manas NP--Banasbari (Central Range),26.6850770,91.0147801,"",,Unspecified,"","",,,,,,,S217141088,"",,,,,Argya longirostris,slbbab1,Species,26357,,.00,0,,,
632087786,Audio,Brown Shrike,Lanius cristatus,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Lanius cristatus,brnshr,Species,20823,,.00,0,,,
632087770,Audio,Red-vented Bulbul,Pycnonotus cafer,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Pycnonotus cafer,revbul,Species,24523,,.00,0,,,
632087750,Audio,Eurasian Moorhen,Gallinula chloropus,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Gallinula chloropus,commoo3,Species,5405,,.00,0,,,
632087707,Audio,Eurasian Coot,Fulica atra,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,Eurasian coot with immature,Fulica atra,eurcoo,Species,5430,,2.00,1,,,
632087708,Audio,Black-crested Bulbul,Rubigula flaviventris,,,Abhijeet Rasal,2025-03-08,2025,3,8,600,India,IN-AS-BK,Assam,Baksa,Manas NP--Banasbari (Central Range),26.6850770,91.0147801,"",,Unspecified,"","",,,,,,,S217141088,"",,,,,Rubigula flaviventris,blcbul2,Species,24409,,.00,0,,,
632087701,Audio,Asian Koel,Eudynamys scolopaceus,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3219,,.00,0,,,
632087700,Audio,Asian Koel,Eudynamys scolopaceus,,,Prem swaroop Kolluru,2025-03-14,2025,3,14,710,India,IN-AP-VS,Andhra Pradesh,Visakhapatnam,Khambala cheruvu (lake),17.8530572,83.4027811,"",,Unspecified,"","",,,,,,,S218355094,"",,,,,Eudynamys scolopaceus,asikoe2,Species,3219,,.00,0,,,
632087684,Audio,Crested Serpent-Eagle,Spilornis cheela,"Pycnonotus cafer -- Red-vented Bulbul; Aves sp. -- bird sp.",,Lakshmikant Neve,2025-03-11,2025,3,11,1008,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Churna Camp To Jaharghat Camp , Unnamed Road, Suplai, Madhya Pradesh, IN (22.485, 78.03)",22.4846140,78.0296961,"",,Unspecified,"","",,,,,,,S218376500,"",,,,,Spilornis cheela,crseag1,Species,7864,,.00,0,,,
632087678,Audio,Ruddy Shelduck (Brahminy Duck),Tadorna ferruginea,,,Irshad Theba,2025-03-12,2025,3,12,1810,India,IN-GJ-GA,Gujarat,Gandhinagar,"Koba, Gandhinagar",23.1393267,72.6460733,"",,Unspecified,"","",,,,,,,S218186537,"",,,,,Tadorna ferruginea,rudshe,Species,408,,.00,0,,,
632087556,Audio,River Lapwing,Vanellus duvaucelii,,,Lakshmikant Neve,2025-03-11,2025,3,11,1622,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Madhai, Sohagpur, Madhya Pradesh, IN (22.576, 78.148)",22.5759998,78.1482779,"",,Unspecified,"","",,,,,,,S218381059,"",,,,River lapwing mimics like a black wing stilt & merlin also identified as BWStilt.Surprisingly BWStilt & river lapwing responded to each other.,Vanellus duvaucelii,rivlap1,Species,5801,,.00,0,,,
632087450,Audio,Common Babbler,Argya caudata,"Pycnonotus cafer -- Red-vented Bulbul; Cinnyris asiaticus -- Purple Sunbird; Acridotheres tristis -- Common Myna",,Lakshmikant Neve,2025-03-11,2025,3,11,1622,India,IN-MP-HO,Madhya Pradesh,Narmadapuram,"Madhai, Sohagpur, Madhya Pradesh, IN (22.576, 78.148)",22.5759998,78.1482779,Adult – 1,"Call; Flying; Foraging or Eating",Unspecified,"","",,,,,,,S218381059,"",,,,,Argya caudata,combab3,Species,26387,,2.00,1,"",,
